JSON,ALGORITHM,QUERY_ID,QUERY_TEXT,AVERAGE_TIME
walmart_large_record_(995MB),rq-lut-cutoff-512,9,$.items[*].mediumImage,0.35574
walmart_large_record_(995MB),SERDE,10,$.items[*].largeImage,0.11448
walmart_large_record_(995MB),rq-legacy,10,$.items[*].largeImage,0.36095
walmart_large_record_(995MB),rq-lut-cutoff-0,10,$.items[*].largeImage,0.32591
walmart_large_record_(995MB),rq-lut-cutoff-512,10,$.items[*].largeImage,0.36805
walmart_large_record_(995MB),SERDE,11,$.items[*].productTrackingUrl,0.11632
walmart_large_record_(995MB),rq-legacy,11,$.items[*].productTrackingUrl,0.40369
walmart_large_record_(995MB),rq-lut-cutoff-0,11,$.items[*].productTrackingUrl,0.37984
walmart_large_record_(995MB),rq-lut-cutoff-512,11,$.items[*].productTrackingUrl,0.42031
walmart_large_record_(995MB),SERDE,12,$.items[*].productUrl,0.11545
walmart_large_record_(995MB),rq-legacy,12,$.items[*].productUrl,0.44175
walmart_large_record_(995MB),rq-lut-cutoff-0,12,$.items[*].productUrl,0.42663
walmart_large_record_(995MB),rq-lut-cutoff-512,12,$.items[*].productUrl,0.46506
walmart_large_record_(995MB),SERDE,13,$.items[*].addToCartUrl,0.06827
walmart_large_record_(995MB),rq-legacy,13,$.items[*].addToCartUrl,0.48268
walmart_large_record_(995MB),rq-lut-cutoff-0,13,$.items[*].addToCartUrl,0.47451
walmart_large_record_(995MB),rq-lut-cutoff-512,13,$.items[*].addToCartUrl,0.48164
walmart_large_record_(995MB),SERDE,14,$.items[*].isbn,0.07111
walmart_large_record_(995MB),rq-legacy,14,$.items[*].isbn,0.40349
walmart_large_record_(995MB),rq-lut-cutoff-0,14,$.items[*].isbn,0.40173
walmart_large_record_(995MB),rq-lut-cutoff-512,14,$.items[*].isbn,0.40039
walmart_large_record_(995MB),SERDE,15,$..category,0.35523
walmart_large_record_(995MB),rq-legacy,15,$..category,0.14696
walmart_large_record_(995MB),rq-lut-cutoff-0,15,$..category,0.14711
walmart_large_record_(995MB),rq-lut-cutoff-512,15,$..category,0.14700
wiki_large_record_(1.1GB),SERDE,1,$[0].id,0.00000
wiki_large_record_(1.1GB),rq-legacy,1,$[0].id,0.23516
wiki_large_record_(1.1GB),rq-lut-cutoff-0,1,$[0].id,0.05112
wiki_large_record_(1.1GB),rq-lut-cutoff-512,1,$[0].id,0.05123
wiki_large_record_(1.1GB),SERDE,2,$[1:1000]..fr,0.04325
wiki_large_record_(1.1GB),rq-legacy,2,$[1:1000]..fr,0.25184
wiki_large_record_(1.1GB),rq-lut-cutoff-0,2,$[1:1000]..fr,0.11796
wiki_large_record_(1.1GB),rq-lut-cutoff-512,2,$[1:1000]..fr,0.17787
wiki_large_record_(1.1GB),SERDE,3,$[*].labels.*.language,0.54558
wiki_large_record_(1.1GB),rq-legacy,3,$[*].labels.*.language,0.68143
wiki_large_record_(1.1GB),rq-lut-cutoff-0,3,$[*].labels.*.language,0.88396
wiki_large_record_(1.1GB),rq-lut-cutoff-512,3,$[*].labels.*.language,0.63430
wiki_large_record_(1.1GB),SERDE,4,$[*].labels.*.value,0.53872
wiki_large_record_(1.1GB),rq-legacy,4,$[*].labels.*.value,0.68055
wiki_large_record_(1.1GB),rq-lut-cutoff-0,4,$[*].labels.*.value,0.63506
wiki_large_record_(1.1GB),rq-lut-cutoff-512,4,$[*].labels.*.value,0.62787
wiki_large_record_(1.1GB),SERDE,5,$[1:10000]..fr,0.31759
wiki_large_record_(1.1GB),rq-legacy,5,$[1:10000]..fr,0.44284
wiki_large_record_(1.1GB),rq-lut-cutoff-0,5,$[1:10000]..fr,0.34176
wiki_large_record_(1.1GB),rq-lut-cutoff-512,5,$[1:10000]..fr,0.37881
wiki_large_record_(1.1GB),SERDE,6,$[*].*.fr.*,0.25835
wiki_large_record_(1.1GB),rq-legacy,6,$[*].*.fr.*,0.69023
wiki_large_record_(1.1GB),rq-lut-cutoff-0,6,$[*].*.fr.*,1.08933
wiki_large_record_(1.1GB),rq-lut-cutoff-512,6,$[*].*.fr.*,0.73953
wiki_large_record_(1.1GB),SERDE,7,$[1:20000]..fr,0.59743
wiki_large_record_(1.1GB),rq-legacy,7,$[1:20000]..fr,0.63300
wiki_large_record_(1.1GB),rq-lut-cutoff-0,7,$[1:20000]..fr,0.53887
wiki_large_record_(1.1GB),rq-lut-cutoff-512,7,$[1:20000]..fr,0.57403
wiki_large_record_(1.1GB),SERDE,8,$[1:30000]..fr,0.82161
wiki_large_record_(1.1GB),rq-legacy,8,$[1:30000]..fr,0.78109
wiki_large_record_(1.1GB),rq-lut-cutoff-0,8,$[1:30000]..fr,0.69205
wiki_large_record_(1.1GB),rq-lut-cutoff-512,8,$[1:30000]..fr,0.72432
wiki_large_record_(1.1GB),SERDE,9,$[1:40000]..fr,1.04032
wiki_large_record_(1.1GB),rq-legacy,9,$[1:40000]..fr,0.93083
wiki_large_record_(1.1GB),rq-lut-cutoff-0,9,$[1:40000]..fr,0.84842
wiki_large_record_(1.1GB),rq-lut-cutoff-512,9,$[1:40000]..fr,0.87647
wiki_large_record_(1.1GB),SERDE,10,$[1:50000]..fr,1.27182
wiki_large_record_(1.1GB),rq-legacy,10,$[1:50000]..fr,1.08906
wiki_large_record_(1.1GB),rq-lut-cutoff-0,10,$[1:50000]..fr,1.01373
wiki_large_record_(1.1GB),rq-lut-cutoff-512,10,$[1:50000]..fr,1.03785
wiki_large_record_(1.1GB),SERDE,11,$[1:60000]..fr,1.45925
wiki_large_record_(1.1GB),rq-legacy,11,$[1:60000]..fr,1.21777
wiki_large_record_(1.1GB),rq-lut-cutoff-0,11,$[1:60000]..fr,1.14527
wiki_large_record_(1.1GB),rq-lut-cutoff-512,11,$[1:60000]..fr,1.16779
wiki_large_record_(1.1GB),SERDE,12,$[1:70000]..fr,1.63895
wiki_large_record_(1.1GB),rq-legacy,12,$[1:70000]..fr,1.34044
wiki_large_record_(1.1GB),rq-lut-cutoff-0,12,$[1:70000]..fr,1.27306
wiki_large_record_(1.1GB),rq-lut-cutoff-512,12,$[1:70000]..fr,1.29221
wiki_large_record_(1.1GB),SERDE,13,$[1:80000]..fr,1.83260
wiki_large_record_(1.1GB),rq-legacy,13,$[1:80000]..fr,1.47170
wiki_large_record_(1.1GB),rq-lut-cutoff-0,13,$[1:80000]..fr,1.40796
wiki_large_record_(1.1GB),rq-lut-cutoff-512,13,$[1:80000]..fr,1.42571
wiki_large_record_(1.1GB),SERDE,14,$[1:90000]..fr,1.99578
wiki_large_record_(1.1GB),rq-legacy,14,$[1:90000]..fr,1.58213
wiki_large_record_(1.1GB),rq-lut-cutoff-0,14,$[1:90000]..fr,1.52378
wiki_large_record_(1.1GB),rq-lut-cutoff-512,14,$[1:90000]..fr,1.53499
wiki_large_record_(1.1GB),SERDE,15,$[1:100000]..fr,2.14150
wiki_large_record_(1.1GB),rq-legacy,15,$[1:100000]..fr,1.68080
wiki_large_record_(1.1GB),rq-lut-cutoff-0,15,$[1:100000]..fr,1.62169
wiki_large_record_(1.1GB),rq-lut-cutoff-512,15,$[1:100000]..fr,1.63567
wiki_large_record_(1.1GB),SERDE,16,$[1:110000]..fr,2.32540
wiki_large_record_(1.1GB),rq-legacy,16,$[1:110000]..fr,1.80429
wiki_large_record_(1.1GB),rq-lut-cutoff-0,16,$[1:110000]..fr,1.74935
wiki_large_record_(1.1GB),rq-lut-cutoff-512,16,$[1:110000]..fr,1.75822
wiki_large_record_(1.1GB),SERDE,17,$[1:120000]..fr,2.50426
wiki_large_record_(1.1GB),rq-legacy,17,$[1:120000]..fr,1.92590
wiki_large_record_(1.1GB),rq-lut-cutoff-0,17,$[1:120000]..fr,1.87596
wiki_large_record_(1.1GB),rq-lut-cutoff-512,17,$[1:120000]..fr,1.88572
wiki_large_record_(1.1GB),SERDE,18,$[1:130000]..fr,2.66724
wiki_large_record_(1.1GB),rq-legacy,18,$[1:130000]..fr,2.03646
wiki_large_record_(1.1GB),rq-lut-cutoff-0,18,$[1:130000]..fr,1.98620
wiki_large_record_(1.1GB),rq-lut-cutoff-512,18,$[1:130000]..fr,1.99654
wiki_large_record_(1.1GB),SERDE,19,$[1:140000]..fr,2.77588
wiki_large_record_(1.1GB),rq-legacy,19,$[1:140000]..fr,2.11791
wiki_large_record_(1.1GB),rq-lut-cutoff-0,19,$[1:140000]..fr,2.06288
wiki_large_record_(1.1GB),rq-lut-cutoff-512,19,$[1:140000]..fr,2.06538
wiki_large_record_(1.1GB),SERDE,20,$..language,3.15826
wiki_large_record_(1.1GB),rq-legacy,20,$..language,1.09775
wiki_large_record_(1.1GB),rq-lut-cutoff-0,20,$..language,1.09199
wiki_large_record_(1.1GB),rq-lut-cutoff-512,20,$..language,1.09361
